8.607650175690650940e-03,3.283666074275970459e-02,9.585556387901306152e-01
7.112372200936079025e-03,2.499134838581085205e-02,9.678962826728820801e-01
2.549243904650211334e-02,9.309030324220657349e-02,8.814172148704528809e-01
1.099769026041030884e-02,3.407848626375198364e-02,9.549238681793212891e-01
1.355663686990737915e-02,3.953374549746513367e-02,9.469096064567565918e-01
9.494356811046600342e-03,3.349108621478080750e-02,9.570145606994628906e-01
6.558377761393785477e-03,2.512682229280471802e-02,9.683148264884948730e-01
1.343448366969823837e-02,4.128194972872734070e-02,9.452835917472839355e-01
1.724920608103275299e-02,5.430495366454124451e-02,9.284458160400390625e-01
1.968099363148212433e-02,6.530834734439849854e-02,9.150106310844421387e-01
9.890903718769550323e-03,3.117271885275840759e-02,9.589363932609558105e-01
1.371274702250957489e-02,5.656728893518447876e-02,9.297199249267578125e-01
7.461991626769304276e-03,2.688722312450408936e-02,9.656507372856140137e-01
9.694327600300312042e-03,3.346480056643486023e-02,9.568409323692321777e-01
1.151908002793788910e-02,4.405963793396949768e-02,9.444212913513183594e-01
7.223573047667741776e-03,2.254349924623966217e-02,9.702329635620117188e-01
1.107606291770935059e-02,3.506319969892501831e-02,9.538607001304626465e-01
6.990856491029262543e-03,2.494888566434383392e-02,9.680602550506591797e-01
1.150670647621154785e-02,3.782779350876808167e-02,9.506655335426330566e-01
5.772179458290338516e-03,2.186210639774799347e-02,9.723657369613647461e-01
8.589362725615501404e-03,2.664179727435112000e-02,9.647688269615173340e-01
1.137465890496969223e-02,3.521315753459930420e-02,9.534122347831726074e-01
9.077364578843116760e-03,2.778767049312591553e-02,9.631349444389343262e-01
1.383880432695150375e-02,4.034810885787010193e-02,9.458130598068237305e-01
2.736912854015827179e-02,8.340522646903991699e-02,8.892256617546081543e-01
8.494145236909389496e-03,2.967652119696140289e-02,9.618293046951293945e-01
8.500713855028152466e-03,3.553175181150436401e-02,9.559674859046936035e-01
7.401274517178535461e-03,2.720951288938522339e-02,9.653892517089843750e-01
1.298967190086841583e-02,3.933858871459960938e-02,9.476717114448547363e-01
1.740749925374984741e-02,6.473968923091888428e-02,9.178527593612670898e-01
1.789232343435287476e-02,6.014598906040191650e-02,9.219617247581481934e-01
1.007442921400070190e-02,3.041114658117294312e-02,9.595144391059875488e-01
6.132767535746097565e-03,2.169439755380153656e-02,9.721727967262268066e-01
9.705915115773677826e-03,3.097596205770969391e-02,9.593181610107421875e-01
6.014944985508918762e-03,2.125334925949573517e-02,9.727317690849304199e-01
2.932386845350265503e-02,1.069812178611755371e-01,8.636949062347412109e-01
9.311976842582225800e-03,3.573510050773620605e-02,9.549528956413269043e-01
8.131057955324649811e-03,2.496697381138801575e-02,9.669020175933837891e-01
4.615231882780790329e-03,1.640657708048820496e-02,9.789782166481018066e-01
1.194056402891874313e-02,4.091940447688102722e-02,9.471400380134582520e-01
7.505913265049457550e-03,2.885537222027778625e-02,9.636387228965759277e-01
8.958145044744014740e-03,2.747602015733718872e-02,9.635658860206604004e-01
1.302279811352491379e-02,4.700743034482002258e-02,9.399697780609130859e-01
1.245457213371992111e-02,3.931028395891189575e-02,9.482351541519165039e-01
9.872616268694400787e-03,3.005959093570709229e-02,9.600678086280822754e-01
1.095796283334493637e-02,3.605116903781890869e-02,9.529908895492553711e-01
9.642599150538444519e-03,3.038009069859981537e-02,9.599772691726684570e-01
1.924607343971729279e-02,7.274848967790603638e-02,9.080054163932800293e-01
5.844629835337400436e-03,2.006282284855842590e-02,9.740924835205078125e-01
8.262355811893939972e-03,2.822041884064674377e-02,9.635171890258789062e-01
1.368404272943735123e-02,3.992227092385292053e-02,9.463936686515808105e-01
2.426834031939506531e-02,8.640012890100479126e-02,8.893315196037292480e-01
7.057986687868833542e-03,2.554944343864917755e-02,9.673925638198852539e-01
1.354777161031961441e-02,4.365734010934829712e-02,9.427948594093322754e-01
1.211633812636137009e-02,3.642415255308151245e-02,9.514595866203308105e-01
1.372721977531909943e-02,4.781206697225570679e-02,9.384606480598449707e-01
7.613574154675006866e-03,2.345516160130500793e-02,9.689313173294067383e-01
1.305890083312988281e-02,3.947270289063453674e-02,9.474684596061706543e-01
1.125528849661350250e-02,3.777547180652618408e-02,9.509692192077636719e-01
1.924797892570495605e-02,5.474233627319335938e-02,9.260097146034240723e-01
1.134890969842672348e-02,3.567865490913391113e-02,9.529723525047302246e-01
1.163699757307767868e-02,3.618865460157394409e-02,9.521743059158325195e-01
2.122212015092372894e-02,5.815704166889190674e-02,9.206208586692810059e-01
1.175255328416824341e-02,3.703197091817855835e-02,9.512155055999755859e-01
1.354931853711605072e-02,3.923010453581809998e-02,9.472205638885498047e-01
1.181488763540983200e-02,3.560034558176994324e-02,9.525847434997558594e-01
1.143929362297058105e-02,3.622078150510787964e-02,9.523398876190185547e-01
1.005258504301309586e-02,3.191518783569335938e-02,9.580322504043579102e-01
7.842381484806537628e-03,2.642086520791053772e-02,9.657368063926696777e-01
1.582825370132923126e-02,4.355782270431518555e-02,9.406139850616455078e-01
1.388543937355279922e-02,3.638214990496635437e-02,9.497323632240295410e-01
1.405755244195461273e-02,4.362707957625389099e-02,9.423153400421142578e-01
7.333534769713878632e-03,2.585994079709053040e-02,9.668065309524536133e-01
2.429178915917873383e-02,7.010412961244583130e-02,9.056040644645690918e-01
8.425478823482990265e-03,2.593895234167575836e-02,9.656355381011962891e-01
1.897843927145004272e-02,5.416476726531982422e-02,9.268567562103271484e-01
1.077723689377307892e-02,3.376384824514389038e-02,9.554588794708251953e-01
1.407045498490333557e-02,4.453980922698974609e-02,9.413897395133972168e-01
1.550235319882631302e-02,5.239701643586158752e-02,9.321005940437316895e-01
8.953043259680271149e-03,3.448930382728576660e-02,9.565576910972595215e-01
1.332867518067359924e-02,4.186861589550971985e-02,9.448026418685913086e-01
1.087656524032354355e-02,4.040724784135818481e-02,9.487161636352539062e-01
1.214912906289100647e-02,3.631692379713058472e-02,9.515339136123657227e-01
1.600603945553302765e-02,4.759850353002548218e-02,9.363954663276672363e-01
1.758382283151149750e-02,4.524373635649681091e-02,9.371724128723144531e-01
9.848489426076412201e-03,3.064409270882606506e-02,9.595074653625488281e-01
2.209226414561271667e-02,6.267616152763366699e-02,9.152315855026245117e-01
1.404576096683740616e-02,4.859441891312599182e-02,9.373598098754882812e-01
9.584762156009674072e-03,2.975228801369667053e-02,9.606629610061645508e-01
1.819391921162605286e-02,5.997894331812858582e-02,9.218271970748901367e-01
9.567321278154850006e-03,2.919624559581279755e-02,9.612363576889038086e-01
1.341147720813751221e-02,4.051452130079269409e-02,9.460739493370056152e-01
1.522930525243282318e-02,4.592732712626457214e-02,9.388433694839477539e-01
1.134970691055059433e-02,3.459746018052101135e-02,9.540528655052185059e-01
9.870083071291446686e-03,3.234384208917617798e-02,9.577860236167907715e-01
1.457957364618778229e-02,4.861317202448844910e-02,9.368072748184204102e-01
9.147221222519874573e-03,2.764476090669631958e-02,9.632080793380737305e-01
1.473879907280206680e-02,6.230150163173675537e-02,9.229596853256225586e-01
1.395505573600530624e-02,4.019929096102714539e-02,9.458456635475158691e-01
1.705149747431278229e-02,4.551129788160324097e-02,9.374371767044067383e-01
1.092495024204254150e-02,3.472976386547088623e-02,9.543452858924865723e-01
1.567908935248851776e-02,4.024431481957435608e-02,9.440766572952270508e-01
6.542234215885400772e-03,2.267259545624256134e-02,9.707851409912109375e-01
1.277555897831916809e-02,4.243641346693038940e-02,9.447880983352661133e-01
1.615017093718051910e-02,5.248232185840606689e-02,9.313674569129943848e-01
7.389325648546218872e-03,2.585391700267791748e-02,9.667567014694213867e-01
6.984509527683258057e-03,2.331320568919181824e-02,9.697022438049316406e-01
2.648730576038360596e-02,7.855307310819625854e-02,8.949596285820007324e-01
9.595409035682678223e-03,3.654822334647178650e-02,9.538564085960388184e-01
9.775684215128421783e-03,2.881060354411602020e-02,9.614137411117553711e-01
1.500342693179845810e-02,4.454679414629936218e-02,9.404497742652893066e-01
7.241199724376201630e-03,2.482838928699493408e-02,9.679304361343383789e-01
9.492792189121246338e-03,2.946365252137184143e-02,9.610435366630554199e-01
1.602649129927158356e-02,4.709387943148612976e-02,9.368795752525329590e-01
5.255228839814662933e-03,2.039102651178836823e-02,9.743537306785583496e-01
2.691813930869102478e-02,9.709782898426055908e-02,8.759840130805969238e-01
2.108252048492431641e-02,7.050596177577972412e-02,9.084115028381347656e-01
1.574569940567016602e-02,5.143294110894203186e-02,9.328213930130004883e-01
2.648369967937469482e-02,8.791885524988174438e-02,8.855975270271301270e-01
6.622765213251113892e-03,2.354096993803977966e-02,9.698362350463867188e-01
9.824171662330627441e-03,3.271671012043952942e-02,9.574591517448425293e-01
1.381695829331874847e-02,4.443429410457611084e-02,9.417487382888793945e-01
8.748948574066162109e-03,3.005302511155605316e-02,9.611980319023132324e-01
2.119472622871398926e-02,7.379105687141418457e-02,9.050142765045166016e-01
1.114128902554512024e-02,3.416269645094871521e-02,9.546959996223449707e-01
1.669620163738727570e-02,5.745411291718482971e-02,9.258496761322021484e-01
1.240528561174869537e-02,4.524694755673408508e-02,9.423477053642272949e-01
1.206739805638790131e-02,3.455832973122596741e-02,9.533743262290954590e-01
1.117876172065734863e-02,3.697359934449195862e-02,9.518476724624633789e-01
1.538545638322830200e-02,5.778609961271286011e-02,9.268283843994140625e-01
1.462566014379262924e-02,4.194921255111694336e-02,9.434251189231872559e-01
5.870938301086425781e-03,2.148069255053997040e-02,9.726483821868896484e-01
1.728049293160438538e-02,4.570146650075912476e-02,9.370180368423461914e-01
8.019624277949333191e-03,3.084528446197509766e-02,9.611350297927856445e-01
1.153757516294717789e-02,3.624322265386581421e-02,9.522191286087036133e-01
1.378089375793933868e-02,4.280866682529449463e-02,9.434103965759277344e-01
1.205126196146011353e-02,3.982561454176902771e-02,9.481230974197387695e-01
6.834780331701040268e-03,2.599085867404937744e-02,9.671743512153625488e-01
1.386977266520261765e-02,4.813757911324501038e-02,9.379926323890686035e-01
1.811704225838184357e-02,4.862928763031959534e-02,9.332536458969116211e-01
1.428616233170032501e-02,4.125392436981201172e-02,9.444599151611328125e-01
1.510399300605058670e-02,4.770247638225555420e-02,9.371935129165649414e-01
1.081268116831779480e-02,3.523261100053787231e-02,9.539546966552734375e-01
1.195868011564016342e-02,4.410006850957870483e-02,9.439412951469421387e-01
2.000821940600872040e-02,5.287500098347663879e-02,9.271167516708374023e-01
9.743946604430675507e-03,3.087002970278263092e-02,9.593860507011413574e-01
1.854550838470458984e-02,5.972976610064506531e-02,9.217246770858764648e-01
1.938223652541637421e-02,6.027033925056457520e-02,9.203474521636962891e-01
1.512782834470272064e-02,4.872076585888862610e-02,9.361513853073120117e-01
1.284033060073852539e-02,4.097053408622741699e-02,9.461891055107116699e-01
7.949867285788059235e-03,2.743467129766941071e-02,9.646155238151550293e-01
2.367390133440494537e-02,8.576318621635437012e-02,8.905628919601440430e-01
1.741366088390350342e-02,6.171409785747528076e-02,9.208722114562988281e-01
1.374309416860342026e-02,4.576882719993591309e-02,9.404880404472351074e-01
1.058524474501609802e-02,4.042290151119232178e-02,9.489918947219848633e-01
9.787557646632194519e-03,3.005702607333660126e-02,9.601554274559020996e-01
1.319033931940793991e-02,4.911651462316513062e-02,9.376930594444274902e-01
5.849973298609256744e-03,2.038278616964817047e-02,9.737671613693237305e-01
1.086269691586494446e-02,3.683138266205787659e-02,9.523059725761413574e-01
6.465568672865629196e-03,2.391916140913963318e-02,9.696152806282043457e-01
9.618411771953105927e-03,3.103025443851947784e-02,9.593513011932373047e-01
1.298559643328189850e-02,4.313228279352188110e-02,9.438821077346801758e-01
4.984082188457250595e-03,2.151111140847206116e-02,9.735047817230224609e-01
2.423022687435150146e-02,8.440539985895156860e-02,8.913643956184387207e-01
1.251855213195085526e-02,4.442294687032699585e-02,9.430584907531738281e-01
1.657745055854320526e-02,7.229065150022506714e-02,9.111318588256835938e-01
2.036700211465358734e-02,5.345137417316436768e-02,9.261816740036010742e-01
8.783318102359771729e-03,2.661718800663948059e-02,9.645995497703552246e-01
5.665461998432874680e-03,2.038527838885784149e-02,9.739491939544677734e-01
1.888241991400718689e-02,4.960926994681358337e-02,9.315083622932434082e-01
1.170539855957031250e-02,3.894125297665596008e-02,9.493533968925476074e-01
1.070430688560009003e-02,3.258197382092475891e-02,9.567136764526367188e-01
8.661289699375629425e-03,2.952045015990734100e-02,9.618182778358459473e-01
6.407135166227817535e-03,2.199555188417434692e-02,9.715973138809204102e-01
1.129696425050497055e-02,3.487546369433403015e-02,9.538275599479675293e-01
7.984876632690429688e-03,2.754495851695537567e-02,9.644702076911926270e-01
8.372311480343341827e-03,2.855652943253517151e-02,9.630711674690246582e-01
7.597174495458602905e-03,2.422847971320152283e-02,9.681743383407592773e-01
9.748634882271289825e-03,3.710194677114486694e-02,9.531494379043579102e-01
1.040367037057876587e-02,3.344487398862838745e-02,9.561514258384704590e-01
1.177122350782155991e-02,4.175264760851860046e-02,9.464761018753051758e-01
8.037439547479152679e-03,2.499740384519100189e-02,9.669651389122009277e-01
4.759286530315876007e-03,1.805942878127098083e-02,9.771813154220581055e-01
6.790009792894124985e-03,2.326111868023872375e-02,9.699488878250122070e-01
1.208145543932914734e-02,3.851756453514099121e-02,9.494009613990783691e-01
1.444387342780828476e-02,4.839568585157394409e-02,9.371603727340698242e-01
7.286302745342254639e-03,2.607705071568489075e-02,9.666366577148437500e-01
9.214811027050018311e-03,2.796786278486251831e-02,9.628173708915710449e-01
9.689686819911003113e-03,3.015309013426303864e-02,9.601572751998901367e-01
1.456933375447988510e-02,4.536549001932144165e-02,9.400652050971984863e-01
1.614619977772235870e-02,5.712317675352096558e-02,9.267306327819824219e-01
1.373680867254734039e-02,4.108714684844017029e-02,9.451761245727539062e-01
1.074248086661100388e-02,3.303844481706619263e-02,9.562190771102905273e-01
2.310238406062126160e-02,6.425457447767257690e-02,9.126430749893188477e-01
1.471947412937879562e-02,4.288641735911369324e-02,9.423940777778625488e-01
5.803163629025220871e-03,2.192657440900802612e-02,9.722703099250793457e-01
7.616637740284204483e-03,2.657362632453441620e-02,9.658097028732299805e-01
2.419186383485794067e-02,6.034625321626663208e-02,9.154618978500366211e-01
1.848768629133701324e-02,6.274140626192092896e-02,9.187709093093872070e-01
1.207267586141824722e-02,3.457298502326011658e-02,9.533543586730957031e-01
9.195745922625064850e-03,2.902270108461380005e-02,9.617815613746643066e-01
1.172265131026506424e-02,3.517161682248115540e-02,9.531057476997375488e-01
6.955884862691164017e-03,2.325424924492835999e-02,9.697899222373962402e-01
1.471706572920084000e-02,4.034790769219398499e-02,9.449350237846374512e-01
1.846835389733314514e-02,5.235106125473976135e-02,9.291805624961853027e-01
1.137845870107412338e-02,3.665811568498611450e-02,9.519633650779724121e-01
2.653044089674949646e-02,7.977283000946044922e-02,8.936966657638549805e-01
1.014245394617319107e-02,3.184671700000762939e-02,9.580107927322387695e-01
1.206753775477409363e-02,3.874304145574569702e-02,9.491894841194152832e-01
7.672614883631467819e-03,2.963813394308090210e-02,9.626892209053039551e-01
1.092247199267148972e-02,3.475157544016838074e-02,9.543259143829345703e-01
1.512028090655803680e-02,5.276677384972572327e-02,9.321129322052001953e-01
9.408251382410526276e-03,3.320566564798355103e-02,9.573860764503479004e-01
1.391810085624456406e-02,4.117832705378532410e-02,9.449035525321960449e-01
1.190619450062513351e-02,4.329266026616096497e-02,9.448011517524719238e-01
1.005462836474180222e-02,3.103647753596305847e-02,9.589089155197143555e-01
1.562510430812835693e-02,4.194040969014167786e-02,9.424344301223754883e-01
1.758589223027229309e-02,5.213120952248573303e-02,9.302828311920166016e-01
1.324057579040527344e-02,3.995460271835327148e-02,9.468047618865966797e-01
9.625603444874286652e-03,3.342339023947715759e-02,9.569510221481323242e-01
2.343504503369331360e-02,6.131866946816444397e-02,9.152462482452392578e-01
8.264019154012203217e-03,3.110610507428646088e-02,9.606298804283142090e-01
8.616560138761997223e-03,3.081752546131610870e-02,9.605659246444702148e-01
1.385029591619968414e-02,4.389698058366775513e-02,9.422526955604553223e-01
1.385380886495113373e-02,4.448728263378143311e-02,9.416588544845581055e-01
1.306513510644435883e-02,3.825123235583305359e-02,9.486836194992065430e-01
7.282220292836427689e-03,2.373882010579109192e-02,9.689790010452270508e-01
2.049396187067031860e-02,7.257812470197677612e-02,9.069279432296752930e-01
1.466691214591264725e-02,4.478139057755470276e-02,9.405516386032104492e-01
1.083791069686412811e-02,3.622872009873390198e-02,9.529334306716918945e-01
9.624782018363475800e-03,3.082467429339885712e-02,9.595505595207214355e-01
9.013160131871700287e-03,3.090016916394233704e-02,9.600866436958312988e-01
1.511994469910860062e-02,4.406434297561645508e-02,9.408156871795654297e-01
1.413890253752470016e-02,4.903082177042961121e-02,9.368302822113037109e-01
2.012852206826210022e-02,5.344964936375617981e-02,9.264218211174011230e-01
1.664844341576099396e-02,6.476311385631561279e-02,9.185883998870849609e-01
2.692021429538726807e-02,8.192141354084014893e-02,8.911584615707397461e-01
7.606661878526210785e-03,2.761994116008281708e-02,9.647733569145202637e-01
6.051578558981418610e-03,2.173237316310405731e-02,9.722160696983337402e-01
5.567302927374839783e-03,1.986818760633468628e-02,9.745645523071289062e-01
